GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
openelisglobal,org.openelisglobal.common.services,ExchangeConfigurationService.ExchangeType,81,0,0,0,16,0,6,0,6,0
openelisglobal,org.openelisglobal.common.services,PluginAnalyzerService.TestMapping,33,0,0,0,13,0,5,0,5,0
openelisglobal,org.openelisglobal.common.services,QAService.QAObservationValueType,48,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.common.services,SampleOrderService,1195,0,94,0,287,0,69,0,22,0
openelisglobal,org.openelisglobal.common.services,PluginAnalyzerService,306,0,36,0,79,0,32,0,14,0
openelisglobal,org.openelisglobal.common.services,StatusService.StatusType,54,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.common.services,StatusService.SampleStatus,0,34,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.common.services,ReportTrackingService.ReportType,44,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.common.services,ProgramMenuService,169,0,14,0,43,0,16,0,9,0
openelisglobal,org.openelisglobal.common.services,QAService.QAObservationType,60,0,2,0,9,0,5,0,4,0
openelisglobal,org.openelisglobal.common.services,ExchangeConfigurationService.ConfigurationDomain,26,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.common.services,SampleAddService.SampleTestCollection,27,0,0,0,9,0,1,0,1,0
openelisglobal,org.openelisglobal.common.services,DisplayListService.ListType,804,0,0,0,20,0,1,0,1,0
openelisglobal,org.openelisglobal.common.services,LabIdentificationService,20,0,0,0,7,0,6,0,6,0
openelisglobal,org.openelisglobal.common.services,ResultSaveService.new Comparator() {...},20,0,4,0,2,0,4,0,2,0
openelisglobal,org.openelisglobal.common.services,ProgramMenuService.KnownMenu,26,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.config.task,RegisterFhirHooksTask,399,0,20,0,72,0,17,0,7,0
openelisglobal,org.openelisglobal.logging.controller,LoggingController,85,0,11,0,30,0,12,0,3,0
openelisglobal,org.openelisglobal.analysis.daoimpl,AnalysisDAOImpl,2954,4,82,0,750,2,111,1,70,1
openelisglobal,org.openelisglobal.program.service.cytology,CytologySampleServiceImpl,432,7,46,0,92,3,35,1,12,1
openelisglobal,org.openelisglobal.program.service.cytology,CytologyDisplayServiceImpl,397,3,26,0,84,1,21,1,8,1
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyReport.PathologyReportType,3,23,0,0,1,5,1,2,1,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyCaseViewDisplayItem,129,0,0,0,55,0,37,0,37,0
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyTechnique,21,3,0,0,9,1,6,1,6,1
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyConclusion,13,11,0,0,5,5,4,3,4,3
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologySlide,31,7,0,0,13,3,9,2,9,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyRequest.RequestStatus,3,45,0,0,1,5,1,2,1,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologySample.PathologyStatus,3,100,0,0,1,7,1,2,1,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyRequest,28,6,0,0,12,2,8,1,8,1
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyBlock,9,15,0,0,3,7,3,4,3,4
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyDisplayItem,59,0,0,0,25,0,17,0,17,0
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyTechnique.TechniqueType,17,34,4,0,6,5,4,2,2,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyCaseViewDisplayItem.RequestDisplayBean,20,0,0,0,8,0,4,0,4,0
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyConclusion.ConclusionType,17,34,4,0,6,5,4,2,2,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyReport,24,7,0,0,10,3,7,2,7,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologyRequest.RequestType,17,34,4,0,6,5,4,2,2,2
openelisglobal,org.openelisglobal.program.valueholder.pathology,PathologySample,199,83,26,0,44,35,27,23,14,23
openelisglobal,org.openelisglobal.testconfiguration.form,MethodCreateForm,48,0,0,0,21,0,13,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.form,SampleTypeTestAssignForm,50,0,0,0,21,0,11,0,11,0
openelisglobal,org.openelisglobal.testconfiguration.form,PanelRenameEntryForm,43,0,0,0,18,0,9,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestRenameEntryForm,63,0,0,0,26,0,13,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestCatalogForm,27,0,0,0,12,0,7,0,7,0
openelisglobal,org.openelisglobal.testconfiguration.form,MethodRenameEntryForm,43,0,0,0,18,0,9,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestActivationForm,30,0,0,0,13,0,7,0,7,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestSectionTestAssignForm,50,0,0,0,21,0,11,0,11,0
openelisglobal,org.openelisglobal.testconfiguration.form,SampleTypeOrderForm,23,0,0,0,10,0,5,0,5,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestSectionOrderForm,23,0,0,0,10,0,5,0,5,0
openelisglobal,org.openelisglobal.testconfiguration.form,PanelOrderForm,44,0,0,0,19,0,11,0,11,0
openelisglobal,org.openelisglobal.testconfiguration.form,SampleTypeRenameEntryForm,43,0,0,0,18,0,9,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestAddForm,79,0,0,0,34,0,21,0,21,0
openelisglobal,org.openelisglobal.testconfiguration.form,PanelTestAssignForm,66,0,0,0,27,0,15,0,15,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestModifyEntryForm,143,0,0,0,60,0,35,0,35,0
openelisglobal,org.openelisglobal.testconfiguration.form,ResultSelectListForm,59,0,0,0,25,0,17,0,17,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestOrderabilityForm,23,0,0,0,10,0,5,0,5,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestSectionCreateForm,48,0,0,0,21,0,13,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.form,PanelCreateForm,76,0,0,0,33,0,21,0,21,0
openelisglobal,org.openelisglobal.testconfiguration.form,TestSectionRenameEntryForm,43,0,0,0,18,0,9,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.form,SampleTypeCreateForm,48,0,0,0,21,0,13,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.form,UomCreateForm,48,0,0,0,21,0,13,0,13,0
openelisglobal,org.openelisglobal.testconfiguration.form,UomRenameEntryForm,43,0,0,0,18,0,9,0,9,0
openelisglobal,org.openelisglobal.testconfiguration.form,ResultSelectListRenameForm,40,0,0,0,16,0,9,0,9,0
openelisglobal,org.openelisglobal.resultreporting.form,ResultReportingConfigurationForm,27,0,0,0,12,0,7,0,7,0
openelisglobal,org.openelisglobal.dataexchange.order,ElectronicOrderSortOrderCategoryConvertor,8,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.resultvalidation.util,ResultsValidationRetroCIUtility.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.resultvalidation.util,ResultsValidationRetroCIUtility.new Comparator() {...},24,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.resultvalidation.util,ResultsValidationUtility,1604,0,204,0,372,0,135,0,33,0
openelisglobal,org.openelisglobal.resultvalidation.util,ResultsValidationRetroCIUtility,1994,0,264,0,477,0,171,0,39,0
openelisglobal,org.openelisglobal.resultvalidation.util,ResultValidationSaveService,42,0,0,0,14,0,8,0,8,0
openelisglobal,org.openelisglobal.resultvalidation.util,ResultsValidationUtility.new Comparator() {...},24,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.common.hibernateConverter,StringListConverter,20,0,4,0,3,0,5,0,3,0
openelisglobal,org.openelisglobal.renametestsection.service,RenameTestSectionServiceImpl,108,0,8,0,28,0,18,0,14,0
openelisglobal,org.openelisglobal.localization.service,LocalizationServiceImpl.LocalizationType,81,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.localization.service,LocalizationServiceImpl,103,0,8,0,25,0,15,0,11,0
openelisglobal,org.openelisglobal.region.dao,RegionDAOImpl,0,4,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.program.controller.pathology,PathologySampleForm.PathologyRequestForm,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.program.controller.pathology,PathologySampleForm.PathologySlideForm,24,3,0,0,6,1,2,1,2,1
openelisglobal,org.openelisglobal.program.controller.pathology,PathologySampleForm,73,72,2,0,33,26,18,20,17,20
openelisglobal,org.openelisglobal.program.controller.pathology,PathologySampleForm.PathologyReportForm,24,3,0,0,6,1,2,1,2,1
openelisglobal,org.openelisglobal.program.controller.pathology,PathologyController,164,0,0,0,26,0,8,0,8,0
openelisglobal,org.openelisglobal.test.valueholder,TestComparator.new Comparator() {...},11,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.test.valueholder,TestComparator.new Comparator() {...},11,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.test.valueholder,TestSection,59,90,6,0,17,32,12,19,9,19
openelisglobal,org.openelisglobal.test.valueholder,AssignableTestComparator.new Comparator() {...},17,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.test.valueholder,TestSectionComparator,17,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.test.valueholder,AssignableTestComparator.new Comparator() {...},17,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.test.valueholder,AssignableTestComparator.new Comparator() {...},17,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.test.valueholder,TbMethodTest,31,0,0,0,14,0,9,0,9,0
openelisglobal,org.openelisglobal.test.valueholder,AssignableTestComparator,25,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.test.valueholder,AssignableTest,101,0,0,0,37,0,16,0,16,0
openelisglobal,org.openelisglobal.test.valueholder,TestSectionComparator.new Comparator() {...},17,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.test.valueholder,TbMethodPanel,31,0,0,0,14,0,9,0,9,0
openelisglobal,org.openelisglobal.test.valueholder,TestCatalog,163,0,2,0,66,0,42,0,41,0
openelisglobal,org.openelisglobal.test.valueholder,TestComparator,18,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.test.valueholder,Test,426,62,16,0,147,15,94,2,86,2
openelisglobal,org.openelisglobal.notification.dao,TestNotificationConfigDAOImpl,112,0,0,0,30,0,5,0,5,0
openelisglobal,org.openelisglobal.notification.dao,AnalysisNotificationConfigDAOImpl,112,0,0,0,30,0,5,0,5,0
openelisglobal,org.openelisglobal.notification.dao,NotificationPayloadTemplateDAOImpl,52,0,2,0,15,0,3,0,2,0
openelisglobal,org.openelisglobal.method.valueholder,Method,107,23,2,0,38,8,21,2,20,2
openelisglobal,org.openelisglobal.dev.form,WebTestInfoForm,16,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.malariareporting,MalariaReportingTransfer.ResultFailHandler,141,0,6,0,44,0,8,0,5,0
openelisglobal,org.openelisglobal.dataexchange.malariareporting,MalariaReportingTransfer,86,0,10,0,24,0,7,0,2,0
openelisglobal,org.openelisglobal.dataexchange.malariareporting,MalariaReportingUpdate,404,0,44,0,77,0,30,0,8,0
openelisglobal,org.openelisglobal.resultlimits.daoimpl,ResultLimitDAOImpl,182,4,4,0,50,2,8,1,6,1
openelisglobal,org.openelisglobal.userrole.service,UserRoleServiceImpl,69,0,2,0,16,0,11,0,10,0
openelisglobal,org.openelisglobal.resultvalidation.controller.rest,AccessionValidationRestController,1384,0,158,0,300,0,104,0,25,0
openelisglobal,org.openelisglobal.dictionarycategory.valueholder,DictionaryCategory,0,31,0,0,0,14,0,9,0,9
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologySample.CytologyStatus,59,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologySpecimenAdequacy.SpecimenAdequacyResultType,51,0,4,0,11,0,6,0,4,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyDiagnosisCategoryResultsMap,31,0,0,0,13,0,9,0,9,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyCaseViewDisplayItem,94,0,0,0,40,0,27,0,27,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologySlide,38,0,0,0,16,0,11,0,11,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyDisplayItem,59,0,0,0,25,0,17,0,17,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyCaseViewDisplayItem.Diagnosis,21,0,0,0,8,0,5,0,5,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyReport.CytologyReportType,37,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyDiagnosis,28,0,0,0,12,0,7,0,7,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyReport,31,0,0,0,13,0,9,0,9,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologySample,153,0,16,0,47,0,31,0,23,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologySpecimenAdequacy.SpecimenAdequancySatisfaction,37,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyCaseViewDisplayItem.SpecimenAdequacy,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyCaseViewDisplayItem.Diagnosis.DiagnosisResultsMap,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyDiagnosis.DiagnosisCategory,70,0,0,0,8,0,3,0,3,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologySpecimenAdequacy,34,0,0,0,14,0,9,0,9,0
openelisglobal,org.openelisglobal.program.valueholder.cytology,CytologyDiagnosis.CytologyDiagnosisResultType,51,0,4,0,11,0,6,0,4,0
openelisglobal,org.openelisglobal.program.controller.cytology,CytologySampleForm,70,0,0,0,29,0,19,0,19,0
openelisglobal,org.openelisglobal.program.controller.cytology,CytologyController,134,0,0,0,23,0,8,0,8,0
openelisglobal,org.openelisglobal.program.controller.cytology,CytologySampleForm.CytologySlideForm,27,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.program.controller.cytology,CytologySampleForm.CytologyReportForm,27,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.sourceofsample.dao,SourceOfSampleDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanByPriorityRestController,238,0,24,0,61,0,17,0,5,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanRestController.ValueComparator,14,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.workplan.controller.rest,PrintWorkplanReportRestController,173,0,8,0,50,0,11,0,7,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanRestController,298,0,20,0,62,0,19,0,9,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanByTestSectionRestController,464,0,56,0,121,0,36,0,8,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanByPanelRestController,325,0,34,0,79,0,25,0,8,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanByPanelRestController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.workplan.controller.rest,WorkplanByTestRestController,362,0,44,0,92,0,28,0,6,0
openelisglobal,org.openelisglobal.menu.daoimpl,MenuDAOImpl,0,4,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.workplan.action.util,WorkplanPaging,84,0,6,0,19,0,8,0,5,0
openelisglobal,org.openelisglobal.workplan.action.util,WorkplanPaging.TestItemPageHelper,169,0,24,0,41,0,16,0,4,0
openelisglobal,org.openelisglobal.menu.form,AdminMenuForm,4,36,0,0,2,14,1,8,1,8
openelisglobal,org.openelisglobal.common.rest.provider.form,PatientDashBoardForm,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.common.rest.provider.form,DisplayListPagingForm,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.hibernate.search.massindexer,MassIndexerRestController,17,0,0,0,5,0,2,0,2,0
openelisglobal,org.openelisglobal.hibernate.search.massindexer,MassIndexerService,31,0,0,0,9,0,2,0,2,0
openelisglobal,org.openelisglobal.qaevent.validator,NonConformityFormValidator,67,0,8,0,13,0,7,0,3,0
openelisglobal,org.openelisglobal.samplebatchentry.validator,SampleBatchEntryFormValidator,165,0,16,0,40,0,13,0,5,0
openelisglobal,org.openelisglobal.person.daoimpl,PersonDAOImpl,93,119,1,3,28,32,3,6,2,5
openelisglobal,org.openelisglobal.reportconfiguration.form,ReportConfigurationForm,64,0,0,0,27,0,17,0,17,0
openelisglobal,org.openelisglobal.datasubmission.daoimpl,DataValueDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.datasubmission.daoimpl,DataResourceDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.datasubmission.daoimpl,TypeOfDataIndicatorDAOImpl,82,0,2,0,25,0,5,0,4,0
openelisglobal,org.openelisglobal.datasubmission.daoimpl,DataIndicatorDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.qaevent.worker,NonConformityUpdateWorker.NoteSet,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.qaevent.worker,NonConformityUpdateData,233,0,8,0,66,0,35,0,31,0
openelisglobal,org.openelisglobal.qaevent.worker,NonConformingEventWorkerImpl,655,0,30,0,159,0,26,0,11,0
openelisglobal,org.openelisglobal.qaevent.worker,NonConformityUpdateWorker,2058,0,214,0,439,0,135,0,28,0
openelisglobal,org.openelisglobal.label.dao,LabelDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.note.service,NoteServiceImpl.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.note.service,NoteServiceImpl,723,0,75,0,162,0,70,0,31,0
openelisglobal,org.openelisglobal.note.service,NoteServiceImpl.BoundTo,44,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.note.service,NoteServiceImpl.NoteType,59,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.address.service,PersonAddressServiceImpl,0,28,0,0,0,7,0,5,0,5
openelisglobal,org.openelisglobal.address.service,OrganizationAddressServiceImpl,0,17,0,0,0,5,0,3,0,3
openelisglobal,org.openelisglobal.address.service,AddressPartServiceImpl,0,15,0,0,0,4,0,3,0,3
openelisglobal,org.openelisglobal.usertestsection.service,UserTestSectionServiceImpl,111,0,8,0,31,0,7,0,3,0
openelisglobal,org.openelisglobal.common.provider.validation,SubjectNumberValidationProvider,151,0,26,0,34,0,16,0,3,0
openelisglobal,org.openelisglobal.common.provider.validation,NonConformityRecordNumberValidationProvider,56,0,3,0,20,0,6,0,4,0
openelisglobal,org.openelisglobal.common.provider.validation,CityValidationProvider,79,0,4,0,22,0,6,0,4,0
openelisglobal,org.openelisglobal.common.provider.validation,ProgramAccessionValidator,478,0,88,0,136,0,66,0,19,0
openelisglobal,org.openelisglobal.common.provider.validation,SiteYearAccessionValidator,97,0,0,0,19,0,12,0,12,0
openelisglobal,org.openelisglobal.common.provider.validation,DigitAccessionValidator,216,0,18,0,55,0,29,0,19,0
openelisglobal,org.openelisglobal.common.provider.validation,MinnPasswordValidation,81,0,20,0,26,0,15,0,5,0
openelisglobal,org.openelisglobal.common.provider.validation,FileValidationProvider,70,0,4,0,22,0,6,0,4,0
openelisglobal,org.openelisglobal.common.provider.validation,BaseValidationProvider,13,0,0,0,5,0,3,0,3,0
